Time,?c1,Y2(),Y1()
2.35864922376,100000,1304,866
2.36166699254,100000,1289,870
2.36468717172,100000,1290,860
2.36772115465,100000,1294,863
2.37076762582,100000,1293,849
2.37376798794,100000,1286,826
2.37677430561,100000,1278,815
2.37977542458,100000,1275,793
2.38281679684,100000,1265,805
2.3858485625,100000,1261,800
2.38885219806,100000,1245,793
2.39192048193,100000,1245,808
2.39494153152,100000,1241,816
2.39804718386,100000,1238,808
2.40105388287,100000,1240,813
2.40405557173,100000,1240,809
2.40706386153,100000,1227,803
2.41007179409,100000,1209,811
2.41308427654,100000,1202,802
2.41610195897,100000,1191,788
2.41914456332,100000,1181,793
2.42216310836,100000,1176,806
2.42518526807,100000,1177,808
2.42820720254,100000,1168,807
2.43125591431,100000,1151,791
2.43426183658,100000,1145,795
2.43726981287,100000,1137,795
2.44027265414,100000,1137,801
2.44329125897,100000,1133,790
2.4463037589,100000,1121,785
2.44931228602,100000,1113,782
2.45232742855,100000,1113,766
2.4553372774,100000,1100,763
2.4583439645,100000,1099,763
2.46136313866,100000,1095,757
2.46439452409,100000,1098,735
2.46740770005,100000,1093,718
2.47042026878,100000,1088,705
2.47342777536,100000,1078,720
2.47645579124,100000,1061,730
2.47947627822,100000,1049,729
2.48247776887,100000,1044,729
2.48548598227,100000,1041,733
2.48851436267,100000,1015,737
2.49156616143,100000,1006,756
2.49456690402,100000,1001,753
2.49757299766,100000,989,761
2.50058144981,100000,993,760
2.50361939308,100000,982,764
2.50662187365,100000,969,753
2.50969100361,100000,965,740
2.51269595247,100000,955,738
2.51570162016,100000,951,725
2.51873275959,100000,955,703
2.52173529119,100000,946,705
2.52474583082,100000,941,713
2.52775137267,100000,924,726
2.53085244842,100000,914,717
2.53390499686,100000,904,713
2.53694173922,100000,898,729
2.53996749317,100000,888,723
2.54300443448,100000,890,728
2.54602193692,100000,884,739
2.54904960575,100000,887,734
2.55207016849,100000,869,755
2.55512168454,100000,875,747
2.55813801262,100000,860,754
2.56113827079,100000,861,743
2.56416874738,100000,851,765
2.5672280059,100000,842,767
2.57023908833,100000,843,761
2.57324193195,100000,851,767
2.57628579093,100000,842,773
2.57937097952,100000,839,778
2.58237804114,100000,839,770
2.58538188444,100000,837,763
2.58838211501,100000,827,776
2.59138676529,100000,822,773
2.59439733256,100000,815,775
2.59740212327,100000,810,780
2.60040869354,100000,804,784
2.60341555671,100000,806,800
2.60645435471,100000,800,798
2.60952935926,100000,795,800
2.61254436226,100000,789,803
2.61556782707,100000,777,819
2.61857002578,100000,768,833
2.62158023991,100000,754,826
2.62465804805,100000,756,827
2.62768368711,100000,749,823
2.63068552566,100000,743,835
2.63371796892,100000,742,843
2.63677153381,100000,742,839
2.63977795635,100000,737,832
2.64288477488,100000,718,855
2.64590081484,100000,719,871
2.64891268512,100000,711,867
2.6519545207,100000,710,867
2.65496690627,100000,700,870
2.65812147755,100000,706,862
2.66113632139,100000,696,873
2.66413739635,100000,696,879
2.66715832666,100000,688,893
2.670169182,100000,692,899
2.67319344164,100000,686,898
2.67619539744,100000,673,903
2.67931991116,100000,673,885
2.68233143149,100000,674,879
2.68534246075,100000,670,892
2.68835397147,100000,661,894
2.69136346825,100000,656,884
2.69438716861,100000,654,901
2.69749994424,100000,660,920
2.70051096965,100000,665,923
2.7035179665,100000,668,933
2.70653349743,100000,664,937
2.70953883245,100000,658,936
2.71258034554,100000,648,945
2.71562875225,100000,644,944
2.71863127091,100000,643,947
2.72165942381,100000,651,959
2.72467410597,100000,648,951
2.72769979779,100000,638,960
2.73070937411,100000,635,971
2.73373688754,100000,639,976
2.73674468116,100000,635,981
2.73982996854,100000,633,987
2.7428585748,100000,632,984
2.74586818916,100000,623,995
2.74887574819,100000,628,1010
2.75189318141,100000,624,1005
2.75490368535,100000,623,1020
2.75793041783,100000,633,1021
2.76093895897,100000,628,1024
2.76394158493,100000,633,1059
2.76700036281,100000,638,1069
2.77006739635,100000,655,1075
2.77306998486,100000,659,1081
2.77610713891,100000,658,1095
2.7791223884,100000,649,1107
2.78220871795,100000,652,1115
